"","State","date","price"
"11462","Idaho","2018-09-30",177578.086733271
"11463","West Virginia","2018-09-30",66153.4461784128
"11464","Hawaii","2018-09-30",469082.045421798
"11465","New Hampshire","2018-09-30",210299.43089089
"11466","Maine","2018-09-30",192138.763021459
"11467","Rhode Island","2018-09-30",228281.4002862
"11468","Montana","2018-09-30",178764.728788477
"11469","Delaware","2018-09-30",170595.289408656
"11470","South Dakota","2018-09-30",144496.595304207
"11471","North Dakota","2018-09-30",146355.474369007
"11472","Alaska","2018-09-30",206777.575497839
"11473","District of Columbia","2018-09-30",530664.532331472
"11474","Vermont","2018-09-30",194681.296871667
"11475","Wyoming","2018-09-30",158936.734935765
"11476","California","2018-10-31",438787.708247386
"11477","Texas","2018-10-31",116031.25254873
"11478","Florida","2018-10-31",168754.136022026
"11479","New York","2018-10-31",193093.917143513
"11480","Pennsylvania","2018-10-31",123056.890570252
"11481","Illinois","2018-10-31",138491.813679464
"11482","Ohio","2018-10-31",87464.4974402683
"11483","Georgia","2018-10-31",119642.611088407
"11484","North Carolina","2018-10-31",119732.039023869
"11485","Michigan","2018-10-31",115594.062867505
"11486","New Jersey","2018-10-31",228619.650212141
"11487","Virginia","2018-10-31",166212.467511327
"11488","Washington","2018-10-31",304015.176041346
"11489","Arizona","2018-10-31",206677.23789541
"11490","Massachusetts","2018-10-31",324393.993940779
"11491","Tennessee","2018-10-31",127556.714353733
"11492","Indiana","2018-10-31",85842.1143632964
"11493","Maryland","2018-10-31",192260.654006685
"11494","Missouri","2018-10-31",89258.6481636804
"11495","Wisconsin","2018-10-31",138447.314627223
"11496","Colorado","2018-10-31",290028.739453771
"11497","Minnesota","2018-10-31",185051.043441583
"11498","South Carolina","2018-10-31",118818.747428295
"11499","Alabama","2018-10-31",85329.56899417
"11500","Louisiana","2018-10-31",99052.133328349
"11501","Kentucky","2018-10-31",87423.8381124239
"11502","Oregon","2018-10-31",265360.462613702
"11503","Oklahoma","2018-10-31",54954.4149812947
"11504","Connecticut","2018-10-31",177990.591637915
"11505","Utah","2018-10-31",231548.977027131
"11506","Iowa","2018-10-31",97445.7705433949
"11507","Nevada","2018-10-31",210323.794731037
"11508","Arkansas","2018-10-31",87259.1425996416
"11509","Mississippi","2018-10-31",68046.8267809302
"11510","Kansas","2018-10-31",64176.352959169
"11511","New Mexico","2018-10-31",140353.136565382
"11512","Nebraska","2018-10-31",115366.87510765
"11513","Idaho","2018-10-31",179641.680583625
"11514","West Virginia","2018-10-31",66329.4239657947
"11515","Hawaii","2018-10-31",469670.353319984
"11516","New Hampshire","2018-10-31",211095.616813858
"11517","Maine","2018-10-31",192970.054084901
"11518","Rhode Island","2018-10-31",229268.887170384
"11519","Montana","2018-10-31",179327.78494973
"11520","Delaware","2018-10-31",171017.291825921
"11521","South Dakota","2018-10-31",144945.304891175
"11522","North Dakota","2018-10-31",146086.722395305
"11523","Alaska","2018-10-31",206748.21890684
"11524","District of Columbia","2018-10-31",531503.587362494
"11525","Vermont","2018-10-31",194862.048779042
"11526","Wyoming","2018-10-31",159675.294412234
"11527","California","2018-11-30",441695.201140703
"11528","Texas","2018-11-30",116901.515023462
"11529","Florida","2018-11-30",169909.192721027
"11530","New York","2018-11-30",193672.459922898
"11531","Pennsylvania","2018-11-30",123464.203553423
"11532","Illinois","2018-11-30",138878.315368205
"11533","Ohio","2018-11-30",88097.6291937038
"11534","Georgia","2018-11-30",121102.550612314
"11535","North Carolina","2018-11-30",120681.834016345
"11536","Michigan","2018-11-30",116143.128898779
"11537","New Jersey","2018-11-30",229423.969881389
"11538","Virginia","2018-11-30",166704.108244074
"11539","Washington","2018-11-30",304439.177051439
"11540","Arizona","2018-11-30",208145.906816526
"11541","Massachusetts","2018-11-30",324841.262815789
"11542","Tennessee","2018-11-30",128471.541550718
"11543","Indiana","2018-11-30",86535.9651001706
"11544","Maryland","2018-11-30",193217.826679643
"11545","Missouri","2018-11-30",89918.1642522951
"11546","Wisconsin","2018-11-30",139222.0294856
"11547","Colorado","2018-11-30",291097.104788128
"11548","Minnesota","2018-11-30",185770.302868203
"11549","South Carolina","2018-11-30",119648.923679031
"11550","Alabama","2018-11-30",86040.0199330453
"11551","Louisiana","2018-11-30",99186.6284822213
"11552","Kentucky","2018-11-30",87817.4881136102
"11553","Oregon","2018-11-30",265763.644692108
"11554","Oklahoma","2018-11-30",55258.8982576265
"11555","Connecticut","2018-11-30",178317.240101786
"11556","Utah","2018-11-30",233221.950276741
"11557","Iowa","2018-11-30",97739.2755326992
"11558","Nevada","2018-11-30",212400.398882555
"11559","Arkansas","2018-11-30",87768.4964085806
"11560","Mississippi","2018-11-30",68503.6062186589
"11561","Kansas","2018-11-30",64449.3309880298
"11562","New Mexico","2018-11-30",141130.14203232
"11563","Nebraska","2018-11-30",115947.528294474
"11564","Idaho","2018-11-30",181643.904275514
"11565","West Virginia","2018-11-30",66511.5428122444
"11566","Hawaii","2018-11-30",469854.021784888
"11567","New Hampshire","2018-11-30",211804.74171391
"11568","Maine","2018-11-30",193577.385291188
"11569","Rhode Island","2018-11-30",229882.998457825
"11570","Montana","2018-11-30",179882.513252792
"11571","Delaware","2018-11-30",171416.508210149
"11572","South Dakota","2018-11-30",145480.618547647
"11573","North Dakota","2018-11-30",145813.538387112
"11574","Alaska","2018-11-30",206512.129788675
"11575","District of Columbia","2018-11-30",533351.92605238
"11576","Vermont","2018-11-30",194965.924986232
"11577","Wyoming","2018-11-30",160371.646425583
"11578","California","2018-12-31",443571.727068328
"11579","Texas","2018-12-31",117729.388383519
"11580","Florida","2018-12-31",171181.667572776
"11581","New York","2018-12-31",194075.943944172
"11582","Pennsylvania","2018-12-31",123907.885909238
"11583","Illinois","2018-12-31",139329.015288006
"11584","Ohio","2018-12-31",88764.5587029974
"11585","Georgia","2018-12-31",122500.363842712
"11586","North Carolina","2018-12-31",121668.075027735
"11587","Michigan","2018-12-31",116771.714033395
"11588","New Jersey","2018-12-31",230111.137954609
"11589","Virginia","2018-12-31",167202.806399781
"11590","Washington","2018-12-31",305161.109516106
"11591","Arizona","2018-12-31",209448.121231266
"11592","Massachusetts","2018-12-31",324861.07047445
"11593","Tennessee","2018-12-31",129419.142577781
"11594","Indiana","2018-12-31",87162.6127541619
"11595","Maryland","2018-12-31",194103.826212722
"11596","Missouri","2018-12-31",90468.5224089764
"11597","Wisconsin","2018-12-31",140056.399471271
"11598","Colorado","2018-12-31",292287.493000528
"11599","Minnesota","2018-12-31",186639.147474074
"11600","South Carolina","2018-12-31",120394.711228247
"11601","Alabama","2018-12-31",86798.5989384702
"11602","Louisiana","2018-12-31",99459.0544716783
"11603","Kentucky","2018-12-31",88238.6767837058
"11604","Oregon","2018-12-31",266575.642338832
"11605","Oklahoma","2018-12-31",55625.0278119665
"11606","Connecticut","2018-12-31",178590.650766853
"11607","Utah","2018-12-31",234579.739530904
"11608","Iowa","2018-12-31",98062.120641188
"11609","Nevada","2018-12-31",214118.256327476
"11610","Arkansas","2018-12-31",88295.0283551765
"11611","Mississippi","2018-12-31",68989.3909215739
"11612","Kansas","2018-12-31",64709.3535485896
"11613","New Mexico","2018-12-31",141792.526248845
"11614","Nebraska","2018-12-31",116408.64723479
"11615","Idaho","2018-12-31",183548.587769366
"11616","West Virginia","2018-12-31",66604.3819821586
"11617","Hawaii","2018-12-31",470137.153542231
"11618","New Hampshire","2018-12-31",212448.978629606
"11619","Maine","2018-12-31",194176.218387592
"11620","Rhode Island","2018-12-31",230386.319768879
"11621","Montana","2018-12-31",180266.787177574
"11622","Delaware","2018-12-31",171943.069386656
"11623","South Dakota","2018-12-31",146092.412406249
"11624","North Dakota","2018-12-31",145574.938672389
"11625","Alaska","2018-12-31",205840.465467166
"11626","District of Columbia","2018-12-31",535106.422748095
"11627","Vermont","2018-12-31",195187.446893823
"11628","Wyoming","2018-12-31",160842.74938213
"11629","California","2019-01-31",443960.351744492
"11630","Texas","2019-01-31",118376.167714534
"11631","Florida","2019-01-31",172369.426584655
"11632","New York","2019-01-31",194756.542093657
"11633","Pennsylvania","2019-01-31",124467.756753972
"11634","Illinois","2019-01-31",140097.59986996
"11635","Ohio","2019-01-31",89649.3186107207
"11636","Georgia","2019-01-31",123832.467237495
"11637","North Carolina","2019-01-31",122704.895096123
"11638","Michigan","2019-01-31",117676.190986526
"11639","New Jersey","2019-01-31",230857.868762861
"11640","Virginia","2019-01-31",167966.586784018
"11641","Washington","2019-01-31",306249.957753044
"11642","Arizona","2019-01-31",210732.145776373
"11643","Massachusetts","2019-01-31",325207.834302999
"11644","Tennessee","2019-01-31",130139.326517681
"11645","Indiana","2019-01-31",88130.0535822996
"11646","Maryland","2019-01-31",194805.772148155
"11647","Missouri","2019-01-31",91083.5589318402
"11648","Wisconsin","2019-01-31",141242.536411462
"11649","Colorado","2019-01-31",293739.257396722
"11650","Minnesota","2019-01-31",187917.097876365
"11651","South Carolina","2019-01-31",121296.362259845
"11652","Alabama","2019-01-31",87525.521330564
"11653","Louisiana","2019-01-31",99935.5530137319
"11654","Kentucky","2019-01-31",88635.6175689488
"11655","Oregon","2019-01-31",267955.620615751
"11656","Oklahoma","2019-01-31",55998.9388541059
"11657","Connecticut","2019-01-31",178990.869199973
"11658","Utah","2019-01-31",236424.942500133
"11659","Iowa","2019-01-31",98626.2110246326
"11660","Nevada","2019-01-31",215487.376628602
"11661","Arkansas","2019-01-31",88667.5234683826
"11662","Mississippi","2019-01-31",69503.0055698554
"11663","Kansas","2019-01-31",64953.1305875057
"11664","New Mexico","2019-01-31",142788.746507954
"11665","Nebraska","2019-01-31",117104.525309453
"11666","Idaho","2019-01-31",185514.174599957
"11667","West Virginia","2019-01-31",66599.3850512521
"11668","Hawaii","2019-01-31",470940.957487127
"11669","New Hampshire","2019-01-31",213048.91525983
"11670","Maine","2019-01-31",194811.72587448
"11671","Rhode Island","2019-01-31",231030.240792861
"11672","Montana","2019-01-31",181099.547927012
"11673","Delaware","2019-01-31",172940.612546968
"11674","South Dakota","2019-01-31",147006.35378598
"11675","North Dakota","2019-01-31",145779.462247931
"11676","Alaska","2019-01-31",206576.045055888
"11677","District of Columbia","2019-01-31",536646.542610401
"11678","Vermont","2019-01-31",195769.767759572
"11679","Wyoming","2019-01-31",161445.016526691
"11680","California","2019-02-28",443361.787634449
"11681","Texas","2019-02-28",118807.213168471
"11682","Florida","2019-02-28",173304.89694094
"11683","New York","2019-02-28",195522.331996595
"11684","Pennsylvania","2019-02-28",125270.648705132
"11685","Illinois","2019-02-28",141103.21925899
"11686","Ohio","2019-02-28",90763.8309265811
"11687","Georgia","2019-02-28",124970.722943392
"11688","North Carolina","2019-02-28",123645.548854254
"11689","Michigan","2019-02-28",118742.102128177
"11690","New Jersey","2019-02-28",231638.333223406
"11691","Virginia","2019-02-28",168955.836829681
"11692","Washington","2019-02-28",307800.424360751
"11693","Arizona","2019-02-28",212019.353300473
"11694","Massachusetts","2019-02-28",326135.021765874
"11695","Tennessee","2019-02-28",130769.153814629
"11696","Indiana","2019-02-28",89366.4791780923
"11697","Maryland","2019-02-28",195370.239914096
"11698","Missouri","2019-02-28",91814.8814820518
"11699","Wisconsin","2019-02-28",142727.15024489
"11700","Colorado","2019-02-28",295546.732730491
"11701","Minnesota","2019-02-28",189490.969679453
"11702","South Carolina","2019-02-28",122213.579335418
"11703","Alabama","2019-02-28",88179.395665904
"11704","Louisiana","2019-02-28",100641.646575955
"11705","Kentucky","2019-02-28",88950.3205539316
"11706","Oregon","2019-02-28",269766.331131848
"11707","Oklahoma","2019-02-28",56421.5471104239
"11708","Connecticut","2019-02-28",179586.228766295
"11709","Utah","2019-02-28",238524.464863407
"11710","Iowa","2019-02-28",99485.1238981819
"11711","Nevada","2019-02-28",216739.330150169
"11712","Arkansas","2019-02-28",89037.0874596974
"11713","Mississippi","2019-02-28",69912.4209646564
"11714","Kansas","2019-02-28",65161.6919794495
"11715","New Mexico","2019-02-28",143828.969441432
"11716","Nebraska","2019-02-28",117933.295939419
"11717","Idaho","2019-02-28",187369.386957434
"11718","West Virginia","2019-02-28",66604.3550332453
"11719","Hawaii","2019-02-28",472345.991098019
"11720","New Hampshire","2019-02-28",213654.619210284
"11721","Maine","2019-02-28",195419.880844796
"11722","Rhode Island","2019-02-28",231998.755319126
"11723","Montana","2019-02-28",182158.479907497
"11724","Delaware","2019-02-28",174088.00270261
"11725","South Dakota","2019-02-28",148109.047245551
"11726","North Dakota","2019-02-28",146397.25792115
"11727","Alaska","2019-02-28",208818.26222045
"11728","District of Columbia","2019-02-28",537010.01378747
"11729","Vermont","2019-02-28",196735.051925635
"11730","Wyoming","2019-02-28",162160.538815113
"11731","California","2019-03-31",442386.026604193
"11732","Texas","2019-03-31",119239.186182059
"11733","Florida","2019-03-31",173833.860648753
"11734","New York","2019-03-31",196541.793473477
"11735","Pennsylvania","2019-03-31",126097.901669162
"11736","Illinois","2019-03-31",142031.271815748
"11737","Ohio","2019-03-31",92034.1908323844
"11738","Georgia","2019-03-31",125915.985352671
"11739","North Carolina","2019-03-31",124562.130453877
"11740","Michigan","2019-03-31",119829.071098089
"11741","New Jersey","2019-03-31",232534.959414003
"11742","Virginia","2019-03-31",170128.427364911
"11743","Washington","2019-03-31",309956.23605731
"11744","Arizona","2019-03-31",213142.609420613
"11745","Massachusetts","2019-03-31",327409.469209949
"11746","Tennessee","2019-03-31",131288.564943533
"11747","Indiana","2019-03-31",91178.2684137445
"11748","Maryland","2019-03-31",195899.730406902
"11749","Missouri","2019-03-31",92730.4048307789
"11750","Wisconsin","2019-03-31",144312.037188857
"11751","Colorado","2019-03-31",297471.017516944
"11752","Minnesota","2019-03-31",191209.883490962
"11753","South Carolina","2019-03-31",123136.459810011
"11754","Alabama","2019-03-31",88810.3318357557
"11755","Louisiana","2019-03-31",101464.094289496
"11756","Kentucky","2019-03-31",89296.4719947983
"11757","Oregon","2019-03-31",271620.108335448
"11758","Oklahoma","2019-03-31",56955.5644802632
"11759","Connecticut","2019-03-31",180190.699327169
"11760","Utah","2019-03-31",240873.016833159
"11761","Iowa","2019-03-31",100538.477120132
"11762","Nevada","2019-03-31",217593.37635212
"11763","Arkansas","2019-03-31",89422.8624960819
"11764","Mississippi","2019-03-31",70474.9119427581
"11765","Kansas","2019-03-31",65623.73407005
"11766","New Mexico","2019-03-31",145032.036010682
"11767","Nebraska","2019-03-31",118954.597985407
"11768","Idaho","2019-03-31",189463.145511457
"11769","West Virginia","2019-03-31",66615.529951463
"11770","Hawaii","2019-03-31",474042.527078558
"11771","New Hampshire","2019-03-31",214466.498947885
"11772","Maine","2019-03-31",196219.624472968
"11773","Rhode Island","2019-03-31",233113.940691691
"11774","Montana","2019-03-31",183809.203501556
"11775","Delaware","2019-03-31",174968.624354246
"11776","South Dakota","2019-03-31",149391.909173296
"11777","North Dakota","2019-03-31",147238.169088979
"11778","Alaska","2019-03-31",211579.209217932
"11779","District of Columbia","2019-03-31",538007.41699385
"11780","Vermont","2019-03-31",198274.744572748
"11781","Wyoming","2019-03-31",163176.03657935
"11782","California","2019-04-30",441609.378640664
"11783","Texas","2019-04-30",119678.450489656
"11784","Florida","2019-04-30",174120.474046439
"11785","New York","2019-04-30",197427.093379832
"11786","Pennsylvania","2019-04-30",126706.87213316
"11787","Illinois","2019-04-30",142654.232649722
"11788","Ohio","2019-04-30",93059.3694026529
"11789","Georgia","2019-04-30",126645.191467315
"11790","North Carolina","2019-04-30",125320.009412876
"11791","Michigan","2019-04-30",120721.257735311
"11792","New Jersey","2019-04-30",233588.152493134
"11793","Virginia","2019-04-30",171166.010192943
"11794","Washington","2019-04-30",312094.846075603
"11795","Arizona","2019-04-30",214080.10776905
"11796","Massachusetts","2019-04-30",328970.435955878
"11797","Tennessee","2019-04-30",131792.470065466
"11798","Indiana","2019-04-30",92793.7940632576
"11799","Maryland","2019-04-30",196584.178722445
"11800","Missouri","2019-04-30",93546.1349716571
"11801","Wisconsin","2019-04-30",145523.04843557
"11802","Colorado","2019-04-30",299050.332901877
"11803","Minnesota","2019-04-30",192697.691919905
"11804","South Carolina","2019-04-30",123842.19955203
"11805","Alabama","2019-04-30",89262.1633470598
"11806","Louisiana","2019-04-30",102267.08799101
"11807","Kentucky","2019-04-30",89704.5204848731
"11808","Oregon","2019-04-30",273102.342324595
"11809","Oklahoma","2019-04-30",57575.5517813837
"11810","Connecticut","2019-04-30",180653.132968257
"11811","Utah","2019-04-30",242664.390945066
"11812","Iowa","2019-04-30",101455.837940871
"11813","Nevada","2019-04-30",218335.76027482
"11814","Arkansas","2019-04-30",89860.6612138655
"11815","Mississippi","2019-04-30",71090.4264157138
"11816","Kansas","2019-04-30",66112.3437982728
"11817","New Mexico","2019-04-30",146180.819785873
"11818","Nebraska","2019-04-30",119824.929571276
"11819","Idaho","2019-04-30",191528.530628251
"11820","West Virginia","2019-04-30",66670.5309248656
"11821","Hawaii","2019-04-30",476112.290327749
"11822","New Hampshire","2019-04-30",215437.887305894
"11823","Maine","2019-04-30",197115.028527821
"11824","Rhode Island","2019-04-30",234385.112368623
"11825","Montana","2019-04-30",185421.855966504
"11826","Delaware","2019-04-30",175436.841867453
"11827","South Dakota","2019-04-30",150479.898796048
"11828","North Dakota","2019-04-30",147859.491716622
"11829","Alaska","2019-04-30",213542.676927666
"11830","District of Columbia","2019-04-30",539517.226985187
"11831","Vermont","2019-04-30",199759.984584993
"11832","Wyoming","2019-04-30",164190.187503562
"11833","California","2019-05-31",441073.781134062
"11834","Texas","2019-05-31",120324.953913017
"11835","Florida","2019-05-31",174226.712591684
"11836","New York","2019-05-31",198134.579059864
"11837","Pennsylvania","2019-05-31",127070.600524061
"11838","Illinois","2019-05-31",142931.036752368
"11839","Ohio","2019-05-31",93759.1506011567
"11840","Georgia","2019-05-31",127308.082411758
"11841","North Carolina","2019-05-31",125948.531263734
"11842","Michigan","2019-05-31",121406.504735689
"11843","New Jersey","2019-05-31",234491.025887989
"11844","Virginia","2019-05-31",171978.362930503
"11845","Washington","2019-05-31",314063.161620958
"11846","Arizona","2019-05-31",214795.737963232
"11847","Massachusetts","2019-05-31",330096.598817058
"11848","Tennessee","2019-05-31",132298.579119457
"11849","Indiana","2019-05-31",94008.5925828609
"11850","Maryland","2019-05-31",197220.976137977
"11851","Missouri","2019-05-31",94133.857778034
"11852","Wisconsin","2019-05-31",146332.527022557
"11853","Colorado","2019-05-31",300093.584912943
"11854","Minnesota","2019-05-31",193784.55016293
"11855","South Carolina","2019-05-31",124444.583155713
"11856","Alabama","2019-05-31",89621.7702240909
"11857","Louisiana","2019-05-31",102887.055300983
"11858","Kentucky","2019-05-31",90025.3475391656
"11859","Oregon","2019-05-31",274160.268187626
"11860","Oklahoma","2019-05-31",58131.5507681381
"11861","Connecticut","2019-05-31",180779.667777597
"11862","Utah","2019-05-31",243898.458797886
"11863","Iowa","2019-05-31",102124.035930867
"11864","Nevada","2019-05-31",218567.921732362
"11865","Arkansas","2019-05-31",90265.2832816831
"11866","Mississippi","2019-05-31",71674.9492436671
"11867","Kansas","2019-05-31",66517.1398394232
"11868","New Mexico","2019-05-31",147405.389640572
"11869","Nebraska","2019-05-31",120516.208428093
"11870","Idaho","2019-05-31",193598.44392952
"11871","West Virginia","2019-05-31",66669.0088775904
"11872","Hawaii","2019-05-31",477952.809143015
"11873","New Hampshire","2019-05-31",216601.03477918
"11874","Maine","2019-05-31",197786.601145226
"11875","Rhode Island","2019-05-31",235363.361651161
"11876","Montana","2019-05-31",186907.540552382
"11877","Delaware","2019-05-31",175417.470944956
"11878","South Dakota","2019-05-31",151262.851524412
"11879","North Dakota","2019-05-31",148298.382198575
"11880","Alaska","2019-05-31",214032.211877629
"11881","District of Columbia","2019-05-31",540613.567218305
"11882","Vermont","2019-05-31",200976.472083912
"11883","Wyoming","2019-05-31",165050.768797801
"11884","California","2019-06-30",440681.884972793
"11885","Texas","2019-06-30",120948.382399353
"11886","Florida","2019-06-30",174500.559051807
"11887","New York","2019-06-30",198953.53408681
"11888","Pennsylvania","2019-06-30",127497.071557356
"11889","Illinois","2019-06-30",143125.235768599
"11890","Ohio","2019-06-30",94256.3318592882
"11891","Georgia","2019-06-30",127979.790295169
"11892","North Carolina","2019-06-30",126450.479580723
"11893","Michigan","2019-06-30",121896.763650995
"11894","New Jersey","2019-06-30",235336.469552424
"11895","Virginia","2019-06-30",172738.030388667
"11896","Washington","2019-06-30",315640.17089275
"11897","Arizona","2019-06-30",215639.638121309
"11898","Massachusetts","2019-06-30",331259.799881966
"11899","Tennessee","2019-06-30",132960.974331878
"11900","Indiana","2019-06-30",94719.7641462768
"11901","Maryland","2019-06-30",197886.046776635
"11902","Missouri","2019-06-30",94538.6787003019
"11903","Wisconsin","2019-06-30",146848.209889604
"11904","Colorado","2019-06-30",300788.09746788
"11905","Minnesota","2019-06-30",194611.02582166
"11906","South Carolina","2019-06-30",125096.085185218
"11907","Alabama","2019-06-30",90001.1500551001
"11908","Louisiana","2019-06-30",103296.559628291
"11909","Kentucky","2019-06-30",90302.1495421437
"11910","Oregon","2019-06-30",275073.025351867
"11911","Oklahoma","2019-06-30",58622.7784307302
"11912","Connecticut","2019-06-30",180936.391870391
"11913","Utah","2019-06-30",244861.527382097
"11914","Iowa","2019-06-30",102614.476101122
"11915","Nevada","2019-06-30",219028.514267991
"11916","Arkansas","2019-06-30",90639.3374306729
"11917","Mississippi","2019-06-30",72207.0704952389
"11918","Kansas","2019-06-30",66811.4418720288
"11919","New Mexico","2019-06-30",148534.176885192
"11920","Nebraska","2019-06-30",121095.314907228
"11921","Idaho","2019-06-30",195700.079811159
"11922","West Virginia","2019-06-30",66746.2515147112
"11923","Hawaii","2019-06-30",479022.751633446
"11924","New Hampshire","2019-06-30",217923.556086774
"11925","Maine","2019-06-30",198418.698234754
"11926","Rhode Island","2019-06-30",236324.367796796
"11927","Montana","2019-06-30",188239.017766085
"11928","Delaware","2019-06-30",175215.242554995
"11929","South Dakota","2019-06-30",151839.133237536
"11930","North Dakota","2019-06-30",148818.073051162
"11931","Alaska","2019-06-30",213867.685158605
"11932","District of Columbia","2019-06-30",540905.078899453
"11933","Vermont","2019-06-30",201835.091719399
"11934","Wyoming","2019-06-30",165951.13397227
"11935","California","2019-07-31",441236.564508299
"11936","Texas","2019-07-31",121637.566311176
"11937","Florida","2019-07-31",174918.158194251
"11938","New York","2019-07-31",199914.049905242
"11939","Pennsylvania","2019-07-31",128038.427530215
"11940","Illinois","2019-07-31",143149.172812745
"11941","Ohio","2019-07-31",94742.1235842454
"11942","Georgia","2019-07-31",128710.23017127
"11943","North Carolina","2019-07-31",127006.853395827
"11944","Michigan","2019-07-31",122169.674413143
"11945","New Jersey","2019-07-31",235897.774909002
"11946","Virginia","2019-07-31",173457.466608116
"11947","Washington","2019-07-31",316944.168154614
"11948","Arizona","2019-07-31",216579.386780533
"11949","Massachusetts","2019-07-31",331970.283660342
"11950","Tennessee","2019-07-31",133726.688540737
"11951","Indiana","2019-07-31",95227.0780899958
"11952","Maryland","2019-07-31",198472.332637833
"11953","Missouri","2019-07-31",94843.3548631124
"11954","Wisconsin","2019-07-31",147371.682361758
"11955","Colorado","2019-07-31",301336.64951038
"11956","Minnesota","2019-07-31",195195.177946862
"11957","South Carolina","2019-07-31",125689.530919745
"11958","Alabama","2019-07-31",90554.7841799344
"11959","Louisiana","2019-07-31",103794.043741075
"11960","Kentucky","2019-07-31",90656.9439340982
"11961","Oregon","2019-07-31",275778.005619056
"11962","Oklahoma","2019-07-31",59077.6967226493
"11963","Connecticut","2019-07-31",181143.55053996
"11964","Utah","2019-07-31",245839.977428453
"11965","Iowa","2019-07-31",103027.97243885
"11966","Nevada","2019-07-31",219363.142689205
"11967","Arkansas","2019-07-31",90994.7908553813
"11968","Mississippi","2019-07-31",72646.8903823075
"11969","Kansas","2019-07-31",67121.4206399261
"11970","New Mexico","2019-07-31",149469.213201286
"11971","Nebraska","2019-07-31",121633.651197478
"11972","Idaho","2019-07-31",197860.258180251
"11973","West Virginia","2019-07-31",67031.8686208005
"11974","Hawaii","2019-07-31",479093.767812224
"11975","New Hampshire","2019-07-31",219470.656100235
"11976","Maine","2019-07-31",199215.596261196
"11977","Rhode Island","2019-07-31",237035.168186926
"11978","Montana","2019-07-31",189496.870853336
"11979","Delaware","2019-07-31",175132.278434097
"11980","South Dakota","2019-07-31",152296.680207026
"11981","North Dakota","2019-07-31",149299.521145046
"11982","Alaska","2019-07-31",213190.675998157
"11983","District of Columbia","2019-07-31",540776.598242934
"11984","Vermont","2019-07-31",202744.901813848
"11985","Wyoming","2019-07-31",166823.307828351
"11986","California","2019-08-31",443210.257464761
"11987","Texas","2019-08-31",122302.298678912
"11988","Florida","2019-08-31",175529.889093303
"11989","New York","2019-08-31",201001.787315394
"11990","Pennsylvania","2019-08-31",128587.067078886
"11991","Illinois","2019-08-31",143094.716570001
"11992","Ohio","2019-08-31",95166.3321644463
"11993","Georgia","2019-08-31",129541.560411292
"11994","North Carolina","2019-08-31",127667.968310153
"11995","Michigan","2019-08-31",122311.245950939
"11996","New Jersey","2019-08-31",236385.071415987
"11997","Virginia","2019-08-31",174289.396616538
"11998","Washington","2019-08-31",318163.143048769
"11999","Arizona","2019-08-31",217784.028719445
"12000","Massachusetts","2019-08-31",332472.373271592
"12001","Tennessee","2019-08-31",134615.252184636
"12002","Indiana","2019-08-31",95657.5272320506
"12003","Maryland","2019-08-31",199090.908805579
"12004","Missouri","2019-08-31",95058.9208681118
"12005","Wisconsin","2019-08-31",147913.22066231
"12006","Colorado","2019-08-31",301886.752996891
"12007","Minnesota","2019-08-31",195725.389200942
"12008","South Carolina","2019-08-31",126223.320877436
"12009","Alabama","2019-08-31",91161.0644521498
"12010","Louisiana","2019-08-31",104188.372841887
"12011","Kentucky","2019-08-31",91050.1600367725
"12012","Oregon","2019-08-31",276460.583995865
"12013","Oklahoma","2019-08-31",59389.5117553592
"12014","Connecticut","2019-08-31",181454.487713824
"12015","Utah","2019-08-31",246998.203080717
"12016","Iowa","2019-08-31",103388.002860794
"12017","Nevada","2019-08-31",219832.261096919
"12018","Arkansas","2019-08-31",91269.5465326848
"12019","Mississippi","2019-08-31",72827.6003929422
"12020","Kansas","2019-08-31",67520.0220354485
"12021","New Mexico","2019-08-31",150241.090551097
"12022","Nebraska","2019-08-31",122226.933348262
"12023","Idaho","2019-08-31",200084.309872582
"12024","West Virginia","2019-08-31",67204.116856698
"12025","Hawaii","2019-08-31",478343.583479124
"12026","New Hampshire","2019-08-31",220895.689624194
"12027","Maine","2019-08-31",200375.082426518
"12028","Rhode Island","2019-08-31",237743.767607614
"12029","Montana","2019-08-31",191014.092319712
"12030","Delaware","2019-08-31",175280.447230402
"12031","South Dakota","2019-08-31",152766.775847006
"12032","North Dakota","2019-08-31",149607.26068949
"12033","Alaska","2019-08-31",212419.031949787
"12034","District of Columbia","2019-08-31",540801.437356916
"12035","Vermont","2019-08-31",203535.549104206
"12036","Wyoming","2019-08-31",168027.54366153
"12037","California","2019-09-30",446193.152408674
"12038","Texas","2019-09-30",123014.71716896
"12039","Florida","2019-09-30",176143.698984422
"12040","New York","2019-09-30",201817.678587084
"12041","Pennsylvania","2019-09-30",129053.896381833
"12042","Illinois","2019-09-30",142825.134892031
"12043","Ohio","2019-09-30",95548.9202586005
"12044","Georgia","2019-09-30",130265.965307355
"12045","North Carolina","2019-09-30",128369.318762845
"12046","Michigan","2019-09-30",122338.973172512
"12047","New Jersey","2019-09-30",236699.016334962
"12048","Virginia","2019-09-30",175063.319808466
"12049","Washington","2019-09-30",319229.434686724
"12050","Arizona","2019-09-30",219110.858615754
"12051","Massachusetts","2019-09-30",332665.245642621
"12052","Tennessee","2019-09-30",135368.135208667
"12053","Indiana","2019-09-30",95958.3389316077
"12054","Maryland","2019-09-30",199538.413390849
